cobblestoneslab,minecraft:stone_slab,3
cobbleslab,minecraft:stone_slab,3
cstoneslab,minecraft:stone_slab,3
csslab,minecraft:stone_slab,3
cobblestonehalfblock,minecraft:stone_slab,3
cobblehalfblock,minecraft:stone_slab,3
cstonehalfblock,minecraft:stone_slab,3
cshalfblock,minecraft:stone_slab,3
brickstep,minecraft:stone_slab,4
bstep,minecraft:stone_slab,4
brickslab,minecraft:stone_slab,4
bslab,minecraft:stone_slab,4
brickhalfblock,minecraft:stone_slab,4
bhalfblock,minecraft:stone_slab,4
stonebrickstep,minecraft:stone_slab,5
stonebstep,minecraft:stone_slab,5
sbrickstep,minecraft:stone_slab,5
sbstep,minecraft:stone_slab,5
stonebrickslab,minecraft:stone_slab,5
stonebslab,minecraft:stone_slab,5
sbrickslab,minecraft:stone_slab,5
sbslab,minecraft:stone_slab,5
stonebrickhalfblock,minecraft:stone_slab,5
stonebhalfblock,minecraft:stone_slab,5
sbrickhalfblock,minecraft:stone_slab,5
sbhalfblock,minecraft:stone_slab,5
netherbrickslab,minecraft:stone_slab,6
hellbrickslab,minecraft:stone_slab,6
nbrickslab,minecraft:stone_slab,6
hbrickslab,minecraft:stone_slab,6
netherslab,minecraft:stone_slab,6
hellslab,minecraft:stone_slab,6
nbslab,minecraft:stone_slab,6
hbslab,minecraft:stone_slab,6
hslab,minecraft:stone_slab,6
nslab,minecraft:stone_slab,6
netherbrickstep,minecraft:stone_slab,6
hellbrickstep,minecraft:stone_slab,6
nbrickstep,minecraft:stone_slab,6
hbrickstep,minecraft:stone_slab,6
netherstep,minecraft:stone_slab,6
hellstep,minecraft:stone_slab,6
nbstep,minecraft:stone_slab,6
hbstep,minecraft:stone_slab,6
nstep,minecraft:stone_slab,6
hstep,minecraft:stone_slab,6
netherbrickhalfblock,minecraft:stone_slab,6
hellbrickhalfblock,minecraft:stone_slab,6
nbrickhalfblock,minecraft:stone_slab,6
hbrickhalfblock,minecraft:stone_slab,6
netherhalfblock,minecraft:stone_slab,6
hellhalfblock,minecraft:stone_slab,6
nbhalfblock,minecraft:stone_slab,6
hbhalfblock,minecraft:stone_slab,6
nhalfblock,minecraft:stone_slab,6
hhalfblock,minecraft:stone_slab,6
netherquartzstep,minecraft:stone_slab,7
hellquartzstep,minecraft:stone_slab,7
deathquartzstep,minecraft:stone_slab,7
nquartzstep,minecraft:stone_slab,7
hquartzstep,minecraft:stone_slab,7
dquartzstep,minecraft:stone_slab,7
quartzstep,minecraft:stone_slab,7
nqstep,minecraft:stone_slab,7
hqstep,minecraft:stone_slab,7
dqstep,minecraft:stone_slab,7
qstep,minecraft:stone_slab,7
netherquartzslab,minecraft:stone_slab,7
hellquartzslab,minecraft:stone_slab,7
deathquartzslab,minecraft:stone_slab,7
nquartzslab,minecraft:stone_slab,7
hquartzslab,minecraft:stone_slab,7
dquartzslab,minecraft:stone_slab,7
quartzslab,minecraft:stone_slab,7
nqslab,minecraft:stone_slab,7
hqslab,minecraft:stone_slab,7
dqslab,minecraft:stone_slab,7
qslab,minecraft:stone_slab,7
netherquartzhalfblock,minecraft:stone_slab,7
hellquartzhalfblock,minecraft:stone_slab,7
deathquartzhalfblock,minecraft:stone_slab,7
nquartzhalfblock,minecraft:stone_slab,7
hquartzhalfblock,minecraft:stone_slab,7
dquartzhalfblock,minecraft:stone_slab,7
quartzhalfblock,minecraft:stone_slab,7
nqhalfblock,minecraft:stone_slab,7
hqhalfblock,minecraft:stone_slab,7
dqhalfblock,minecraft:stone_slab,7
qhalfblock,minecraft:stone_slab,7
brickblock,minecraft:brick_block,0
blockbrick,minecraft:brick_block,0
bblock,minecraft:brick_block,0
blockb,minecraft:brick_block,0
tnt,minecraft:tnt,0
tntblock,minecraft:tnt,0
blocktnt,minecraft:tnt,0
bombblock,minecraft:tnt,0
blockbomb,minecraft:tnt,0
dynamiteblock,minecraft:tnt,0
blockdynamite,minecraft:tnt,0
bomb,minecraft:tnt,0
dynamite,minecraft:tnt,0
bookcase,minecraft:bookshelf,0
casebook,minecraft:bookshelf,0
bookshelf,minecraft:bookshelf,0
shelfbook,minecraft:bookshelf,0
bookblock,minecraft:bookshelf,0
blockbook,minecraft:bookshelf,0
mossycobblestone,minecraft:mossy_cobblestone,0
mosscobblestone,minecraft:mossy_cobblestone,0
mcobblestone,minecraft:mossy_cobblestone,0
mossycobble,minecraft:mossy_cobblestone,0
mosscobble,minecraft:mossy_cobblestone,0
mcobble,minecraft:mossy_cobblestone,0
mossstone,minecraft:mossy_cobblestone,0
mossystone,minecraft:mossy_cobblestone,0
mstone,minecraft:mossy_cobblestone,0
obsidian,minecraft:obsidian,0
obsi,minecraft:obsidian,0
obby,minecraft:obsidian,0
torch,minecraft:torch,0
burningstick,minecraft:torch,0
burnstick,minecraft:torch,0
fire,minecraft:fire,0
flame,minecraft:fire,0
flames,minecraft:fire,0
mobspawner,minecraft:mob_spawner,0
mobcage,minecraft:mob_spawner,0
monsterspawner,minecraft:mob_spawner,0
monstercage,minecraft:mob_spawner,0
mspawner,minecraft:mob_spawner,0
mcage,minecraft:mob_spawner,0
spawner,minecraft:mob_spawner,0
cage,minecraft:mob_spawner,0
woodenstairs,minecraft:oak_stairs,0
woodstairs,minecraft:oak_stairs,0
wstairs,minecraft:oak_stairs,0
woodenstair,minecraft:oak_stairs,0
woodstair,minecraft:oak_stairs,0
wstair,minecraft:oak_stairs,0
chest,minecraft:chest,0
container,minecraft:chest,0
diamondore,minecraft:diamond_ore,0
crystalore,minecraft:diamond_ore,0
orediamond,minecraft:diamond_ore,0
orecrystal,minecraft:diamond_ore,0
dore,minecraft:diamond_ore,0
ored,minecraft:diamond_ore,0
diamondblock,minecraft:diamond_block,0
blockdiamond,minecraft:diamond_block,0
crystalblock,minecraft:diamond_block,0
blockcrystal,minecraft:diamond_block,0
dblock,minecraft:diamond_block,0
blockd,minecraft:diamond_block,0
workbench,minecraft:crafting_table,0
craftingbench,minecraft:crafting_table,0
crafterbench,minecraft:crafting_table,0
craftbench,minecraft:crafting_table,0
worktable,minecraft:crafting_table,0
craftingtable,minecraft:crafting_table,0
craftertable,minecraft:crafting_table,0
crafttable,minecraft:crafting_table,0
wbench,minecraft:crafting_table,0
cbench,minecraft:crafting_table,0
soil,minecraft:farmland,0
furnace,minecraft:furnace,0
litfurnace,minecraft:lit_furnace,0
lfurnace,minecraft:lit_furnace,0
burningfurnace,minecraft:lit_furnace,0
burnfurnace,minecraft:lit_furnace,0
bfurnace,minecraft:lit_furnace,0
ladder,minecraft:ladder,0
minecarttrack,minecraft:rail,0
minecartrails,minecraft:rail,0
minecartrail,minecraft:rail,0
mcarttrack,minecraft:rail,0
mcartrails,minecraft:rail,0
mcartrail,minecraft:rail,0
mctrack,minecraft:rail,0
mcrails,minecraft:rail,0
mcrail,minecraft:rail,0
track,minecraft:rail,0
rails,minecraft:rail,0
rail,minecraft:rail,0
cobblestonestairs,minecraft:stone_stairs,0
cstonestairs,minecraft:stone_stairs,0
stonestairs,minecraft:stone_stairs,0
cobblestairs,minecraft:stone_stairs,0
csstairs,minecraft:stone_stairs,0
sstairs,minecraft:stone_stairs,0
cstairs,minecraft:stone_stairs,0
cobblestonestair,minecraft:stone_stairs,0
cstonestair,minecraft:stone_stairs,0
stonestair,minecraft:stone_stairs,0
cobblestair,minecraft:stone_stairs,0
csstair,minecraft:stone_stairs,0
sstair,minecraft:stone_stairs,0
cstair,minecraft:stone_stairs,0
lever,minecraft:lever,0
stonepressureplate,minecraft:stone_pressure_plate,0
stonepressplate,minecraft:stone_pressure_plate,0
stonepplate,minecraft:stone_pressure_plate,0
stoneplate,minecraft:stone_pressure_plate,0
spressureplate,minecraft:stone_pressure_plate,0
spressplate,minecraft:stone_pressure_plate,0
spplate,minecraft:stone_pressure_plate,0
splate,minecraft:stone_pressure_plate,0
smoothstonepressureplate,minecraft:stone_pressure_plate,0
smoothstonepressplate,minecraft:stone_pressure_plate,0
smoothstonepplate,minecraft:stone_pressure_plate,0
smoothstoneplate,minecraft:stone_pressure_plate,0
sstonepressureplate,minecraft:stone_pressure_plate,0
sstonepressplate,minecraft:stone_pressure_plate,0
sstonepplate,minecraft:stone_pressure_plate,0
sstoneplate,minecraft:stone_pressure_plate,0
woodenpressureplate,minecraft:wooden_pressure_plate,0
woodenpressplate,minecraft:wooden_pressure_plate,0
woodenpplate,minecraft:wooden_pressure_plate,0
woodenplate,minecraft:wooden_pressure_plate,0
woodpressureplate,minecraft:wooden_pressure_plate,0
woodpressplate,minecraft:wooden_pressure_plate,0
woodpplate,minecraft:wooden_pressure_plate,0
woodplate,minecraft:wooden_pressure_plate,0
wpressureplate,minecraft:wooden_pressure_plate,0
wpressplate,minecraft:wooden_pressure_plate,0
wpplate,minecraft:wooden_pressure_plate,0
wplate,minecraft:wooden_pressure_plate,0
redstoneore,minecraft:redstone_ore,0
redsore,minecraft:redstone_ore,0
redore,minecraft:redstone_ore,0
rstoneore,minecraft:redstone_ore,0
rsore,minecraft:redstone_ore,0
rore,minecraft:redstone_ore,0
oreredstone,minecraft:redstone_ore,0
orereds,minecraft:redstone_ore,0
orered,minecraft:redstone_ore,0
orerstone,minecraft:redstone_ore,0
orers,minecraft:redstone_ore,0
orer,minecraft:redstone_ore,0
redstonetorch,minecraft:redstone_torch,0
rstonetorch,minecraft:redstone_torch,0
redstorch,minecraft:redstone_torch,0
redtorch,minecraft:redstone_torch,0
rstorch,minecraft:redstone_torch,0
stonebutton,minecraft:stone_button,0
smoothstonebutton,minecraft:stone_button,0
sstonebutton,minecraft:stone_button,0
sbutton,minecraft:stone_button,0
button,minecraft:stone_button,0
snowcover,minecraft:snow_layer,0
snowcovering,minecraft:snow_layer,0
scover,minecraft:snow_layer,0
ice,minecraft:ice,0
frozenwater,minecraft:ice,0
waterfrozen,minecraft:ice,0
freezewater,minecraft:ice,0
waterfreeze,minecraft:ice,0
snowblock,minecraft:snow,0
blocksnow,minecraft:snow,0
sblock,minecraft:snow,0
blocks,minecraft:snow,0
cactus,minecraft:cactus,0
cactuses,minecraft:cactus,0
cacti,minecraft:cactus,0
clayblock,minecraft:clay,0
blockclay,minecraft:clay,0
cblock,minecraft:clay,0
blockc,minecraft:clay,0
jukebox,minecraft:jukebox,0
jbox,minecraft:jukebox,0
woodenfence,minecraft:fence,0
fence,minecraft:fence,0
woodfence,minecraft:fence,0
wfence,minecraft:fence,0
fencewooden,minecraft:fence,0
fencewood,minecraft:fence,0
fencew,minecraft:fence,0
pumpkin,minecraft:pumpkin,0
netherrack,minecraft:netherrack,0
netherrock,minecraft:netherrack,0
netherstone,minecraft:netherrack,0
hellrack,minecraft:netherrack,0
hellrock,minecraft:netherrack,0
hellstone,minecraft:netherrack,0
deathrack,minecraft:netherrack,0
deathrock,minecraft:netherrack,0
deathstone,minecraft:netherrack,0
nrack,minecraft:netherrack,0
nrock,minecraft:netherrack,0
nstone,minecraft:netherrack,0
hrack,minecraft:netherrack,0
hrock,minecraft:netherrack,0
hstone,minecraft:netherrack,0
drack,minecraft:netherrack,0
drock,minecraft:netherrack,0
dstone,minecraft:netherrack,0
soulsand,minecraft:soul_sand,0
slowsand,minecraft:soul_sand,0
slowmud,minecraft:soul_sand,0
ssand,minecraft:soul_sand,0
smud,minecraft:soul_sand,0
mud,minecraft:soul_sand,0
glowstone,minecraft:glowstone,0
glowingstoneblock,minecraft:glowstone,0
lightstoneblock,minecraft:glowstone,0
glowstoneblock,minecraft:glowstone,0
blockglowingstone,minecraft:glowstone,0
blocklightstone,minecraft:glowstone,0
blockglowstone,minecraft:glowstone,0
glowingstone,minecraft:glowstone,0
lightstone,minecraft:glowstone,0
glowingblock,minecraft:glowstone,0
lightblock,minecraft:glowstone,0
glowblock,minecraft:glowstone,0
lstone,minecraft:glowstone,0
gstone,minecraft:glowstone,0
portal,minecraft:portal,0
jackolantern,minecraft:lit_pumpkin,0
pumpkinlantern,minecraft:lit_pumpkin,0
glowingpumpkin,minecraft:lit_pumpkin,0
lightpumpkin,minecraft:lit_pumpkin,0
jpumpkin,minecraft:lit_pumpkin,0
plantren,minecraft:lit_pumpkin,0
glowpumpkin,minecraft:lit_pumpkin,0
gpumpkin,minecraft:lit_pumpkin,0
lpumpkin,minecraft:lit_pumpkin,0
lockedchest,minecraft:stained_glass,0
lockchest,minecraft:stained_glass,0
jokechest,minecraft:stained_glass,0
whiteglass,minecraft:stained_glass,0
whitesglass,minecraft:stained_glass,0
whitestainedglass,minecraft:stained_glass,0
wglass,minecraft:stained_glass,0
wsglass,minecraft:stained_glass,0
wstainedglass,minecraft:stained_glass,0
sglass,minecraft:stained_glass,0
stainedglass,minecraft:stained_glass,0
orangeglass,minecraft:stained_glass,1
orangesglass,minecraft:stained_glass,1
orangestainedglass,minecraft:stained_glass,1
oglass,minecraft:stained_glass,1
osglass,minecraft:stained_glass,1
ostainedglass,minecraft:stained_glass,1
magentaglass,minecraft:stained_glass,2
magentasglass,minecraft:stained_glass,2
magentastainedglass,minecraft:stained_glass,2
mglass,minecraft:stained_glass,2
msglass,minecraft:stained_glass,2
mstainedglass,minecraft:stained_glass,2
lightblueglass,minecraft:stained_glass,3
lightbluesglass,minecraft:stained_glass,3
lightbluestainedglass,minecraft:stained_glass,3
lblueglass,minecraft:stained_glass,3
lbluesglass,minecraft:stained_glass,3
lbluestainedglass,minecraft:stained_glass,3
lightbluglass,minecraft:stained_glass,3
lightblusglass,minecraft:stained_glass,3
lightblustainedglass,minecraft:stained_glass,3
lbluglass,minecraft:stained_glass,3
lblusglass,minecraft:stained_glass,3
lblustainedglass,minecraft:stained_glass,3
lbglass,minecraft:stained_glass,3
lbsglass,minecraft:stained_glass,3
lbstainedglass,minecraft:stained_glass,3
yellowglass,minecraft:stained_glass,4
yellowsglass,minecraft:stained_glass,4
yellowstainedglass,minecraft:stained_glass,4
yglass,minecraft:stained_glass,4
ysglass,minecraft:stained_glass,4
ystainedglass,minecraft:stained_glass,4
lightgreenglass,minecraft:stained_glass,5
lightgreensglass,minecraft:stained_glass,5
lightgreenstainedglass,minecraft:stained_glass,5
lgreenglass,minecraft:stained_glass,5
lgreensglass,minecraft:stained_glass,5
lgreenstainedglass,minecraft:stained_glass,5
lightgreglass,minecraft:stained_glass,5
lightgresglass,minecraft:stained_glass,5
lightgrestainedglass,minecraft:stained_glass,5
lgreglass,minecraft:stained_glass,5
lgresglass,minecraft:stained_glass,5
lgrestainedglass,minecraft:stained_glass,5
limeglass,minecraft:stained_glass,5
limesglass,minecraft:stained_glass,5
limestainedglass,minecraft:stained_glass,5
lglass,minecraft:stained_glass,5
lsglass,minecraft:stained_glass,5
lstainedglass,minecraft:stained_glass,5
pinkglass,minecraft:stained_glass,6
pinksglass,minecraft:stained_glass,6
pinkstainedglass,minecraft:stained_glass,6
piglass,minecraft:stained_glass,6
pisglass,minecraft:stained_glass,6
pistainedglass,minecraft:stained_glass,6
darkgrayglass,minecraft:stained_glass,7
darkgraysglass,minecraft:stained_glass,7
darkgraystainedglass,minecraft:stained_glass,7
dgrayglass,minecraft:stained_glass,7
dgraysglass,minecraft:stained_glass,7
dgraystainedglass,minecraft:stained_glass,7
darkgreyglass,minecraft:stained_glass,7
darkgreysglass,minecraft:stained_glass,7
darkgreystainedglass,minecraft:stained_glass,7
dgreyglass,minecraft:stained_glass,7
dgreysglass,minecraft:stained_glass,7
dgreystainedglass,minecraft:stained_glass,7
darkgraglass,minecraft:stained_glass,7
darkgrasglass,minecraft:stained_glass,7
darkgrastainedglass,minecraft:stained_glass,7
dgraglass,minecraft:stained_glass,7
dgrasglass,minecraft:stained_glass,7
dgrastainedglass,minecraft:stained_glass,7
grayglass,minecraft:stained_glass,7
graysglass,minecraft:stained_glass,7
graystainedglass,minecraft:stained_glass,7
greyglass,minecraft:stained_glass,7
greysglass,minecraft:stained_glass,7
greystainedglass,minecraft:stained_glass,7
graglass,minecraft:stained_glass,7
grasglass,minecraft:stained_glass,7
grastainedglass,minecraft:stained_glass,7
lightgrayglass,minecraft:stained_glass,8
lightgraysglass,minecraft:stained_glass,8
lightgraystainedglass,minecraft:stained_glass,8
lgrayglass,minecraft:stained_glass,8
lgraysglass,minecraft:stained_glass,8
lgraystainedglass,minecraft:stained_glass,8
lightgreyglass,minecraft:stained_glass,8
lightgreysglass,minecraft:stained_glass,8
lightgreystainedglass,minecraft:stained_glass,8
lgreyglass,minecraft:stained_glass,8
lgreysglass,minecraft:stained_glass,8
lgreystainedglass,minecraft:stained_glass,8
lightgraglass,minecraft:stained_glass,8
lightgrasglass,minecraft:stained_glass,8
lightgrastainedglass,minecraft:stained_glass,8
lgraglass,minecraft:stained_glass,8
lgrasglass,minecraft:stained_glass,8
lgrastainedglass,minecraft:stained_glass,8
silverglass,minecraft:stained_glass,8
silversglass,minecraft:stained_glass,8
silverstainedglass,minecraft:stained_glass,8
siglass,minecraft:stained_glass,8
siasglass,minecraft:stained_glass,8
siastainedglass,minecraft:stained_glass,8
cyanglass,minecraft:stained_glass,9
cyansglass,minecraft:stained_glass,9
cyanstainedglass,minecraft:stained_glass,9
cglass,minecraft:stained_glass,9
csglass,minecraft:stained_glass,9
cstainedglass,minecraft:stained_glass,9
purpleglass,minecraft:stained_glass,10
purplesglass,minecraft:stained_glass,10
purplestainedglass,minecraft:stained_glass,10
puglass,minecraft:stained_glass,10
pusglass,minecraft:stained_glass,10
pustainedglass,minecraft:stained_glass,10
blueglass,minecraft:stained_glass,11
bluesglass,minecraft:stained_glass,11
bluestainedglass,minecraft:stained_glass,11
bluglass,minecraft:stained_glass,11
blusglass,minecraft:stained_glass,11
blustainedglass,minecraft:stained_glass,11
brownglass,minecraft:stained_glass,12
brownsglass,minecraft:stained_glass,12
brownstainedglass,minecraft:stained_glass,12
broglass,minecraft:stained_glass,12
brosglass,minecraft:stained_glass,12
brostainedglass,minecraft:stained_glass,12
darkgreenglass,minecraft:stained_glass,13
darkgreensglass,minecraft:stained_glass,13
darkgreenstainedglass,minecraft:stained_glass,13
dgreenglass,minecraft:stained_glass,13
dgreensglass,minecraft:stained_glass,13
dgreenstainedglass,minecraft:stained_glass,13
greenglass,minecraft:stained_glass,13
greensglass,minecraft:stained_glass,13
greenstainedglass,minecraft:stained_glass,13
darkgreglass,minecraft:stained_glass,13
darkgresglass,minecraft:stained_glass,13
darkgrestainedglass,minecraft:stained_glass,13
dgreglass,minecraft:stained_glass,13
dgresglass,minecraft:stained_glass,13
dgrestainedglass,minecraft:stained_glass,13
greglass,minecraft:stained_glass,13
gresglass,minecraft:stained_glass,13
grestainedglass,minecraft:stained_glass,13
redglass,minecraft:stained_glass,14
redsglass,minecraft:stained_glass,14
redstainedglass,minecraft:stained_glass,14
rglass,minecraft:stained_glass,14
rsglass,minecraft:stained_glass,14
rstainedglass,minecraft:stained_glass,14
blackglass,minecraft:stained_glass,15
blacksglass,minecraft:stained_glass,15
blackstainedglass,minecraft:stained_glass,15
blaglass,minecraft:stained_glass,15
blasglass,minecraft:stained_glass,15
blastainedglass,minecraft:stained_glass,15
trapdoor,minecraft:trapdoor,0
doortrap,minecraft:trapdoor,0
hatch,minecraft:trapdoor,0
tdoor,minecraft:trapdoor,0
doort,minecraft:trapdoor,0
trapd,minecraft:trapdoor,0
dtrap,minecraft:trapdoor,0
silverfish,minecraft:monster_egg,0
silverfishsmoothstone,minecraft:monster_egg,0
silverfishsstone,minecraft:monster_egg,0
sfishsmoothstone,minecraft:monster_egg,0
sfishsstone,minecraft:monster_egg,0
fishsmoothstone,minecraft:monster_egg,0
fishsstone,minecraft:monster_egg,0
sfsmoothstone,minecraft:monster_egg,0
sfsstone,minecraft:monster_egg,0
trapsmoothstone,minecraft:monster_egg,0
trapsstone,minecraft:monster_egg,0
monsteregg,minecraft:monster_egg,0
monstereggsmoothstone,minecraft:monster_egg,0
monstereggsstone,minecraft:monster_egg,0
meggsmoothstone,minecraft:monster_egg,0
meggsstone,minecraft:monster_egg,0
mesmoothstone,minecraft:monster_egg,0
messtone,minecraft:monster_egg,0
silverfishcobblestone,minecraft:monster_egg,1
silverfishcstone,minecraft:monster_egg,1
sfishcobblestone,minecraft:monster_egg,1
sfishcstone,minecraft:monster_egg,1
fishcobblestone,minecraft:monster_egg,1
fishcstone,minecraft:monster_egg,1
sfcobblestone,minecraft:monster_egg,1
sfcstone,minecraft:monster_egg,1
trapcobblestone,minecraft:monster_egg,1
trapcstone,minecraft:monster_egg,1
monstereggcobblestone,minecraft:monster_egg,1
monstereggcstone,minecraft:monster_egg,1
meggcobblestone,minecraft:monster_egg,1
meggcstone,minecraft:monster_egg,1
mecobblestone,minecraft:monster_egg,1
mecstone,minecraft:monster_egg,1
silverfishstonebrick,minecraft:monster_egg,2
silverfishsbrick,minecraft:monster_egg,2
sfishstonebrick,minecraft:monster_egg,2
sfishsbrick,minecraft:monster_egg,2
fishstonebrick,minecraft:monster_egg,2
fishsbrick,minecraft:monster_egg,2
sfstonebrick,minecraft:monster_egg,2
sfsbrick,minecraft:monster_egg,2
trapstonebrick,minecraft:monster_egg,2
trapsbrick,minecraft:monster_egg,2
monstereggstonebrick,minecraft:monster_egg,2
monstereggsbrick,minecraft:monster_egg,2
meggstonebrick,minecraft:monster_egg,2
meggsbrick,minecraft:monster_egg,2
mestonebrick,minecraft:monster_egg,2
mesbrick,minecraft:monster_egg,2
silverfishmossystonebrick,minecraft:monster_egg,3
silverfishmossstonebrick,minecraft:monster_egg,3
silverfishmstonebrick,minecraft:monster_egg,3
silverfishmsbrick,minecraft:monster_egg,3
sfishmossystonebrick,minecraft:monster_egg,3
sfishmossstonebrick,minecraft:monster_egg,3
sfishmstonebrick,minecraft:monster_egg,3
sfishmsbrick,minecraft:monster_egg,3
fishmossystonebrick,minecraft:monster_egg,3
fishmossstonebrick,minecraft:monster_egg,3
fishmstonebrick,minecraft:monster_egg,3
fishmsbrick,minecraft:monster_egg,3
sfmossystonebrick,minecraft:monster_egg,3
sfmossstonebrick,minecraft:monster_egg,3
sfmstonebrick,minecraft:monster_egg,3
sfmsbrick,minecraft:monster_egg,3
trapmossystonebrick,minecraft:monster_egg,3
trapmossstonebrick,minecraft:monster_egg,3
trapmstonebrick,minecraft:monster_egg,3
trapmsbrick,minecraft:monster_egg,3
monstereggmossystonebrick,minecraft:monster_egg,3
monstereggmossstonebrick,minecraft:monster_egg,3
monstereggmstonebrick,minecraft:monster_egg,3
monstereggmsbrick,minecraft:monster_egg,3
meggmossystonebrick,minecraft:monster_egg,3
meggmossstonebrick,minecraft:monster_egg,3
meggmstonebrick,minecraft:monster_egg,3
meggmsbrick,minecraft:monster_egg,3
memossystonebrick,minecraft:monster_egg,3
memossstonebrick,minecraft:monster_egg,3
memstonebrick,minecraft:monster_egg,3
memsbrick,minecraft:monster_egg,3
silverfishcrackedstonebrick,minecraft:monster_egg,4
silverfishcrackstonebrick,minecraft:monster_egg,4
silverfishcrstonebrick,minecraft:monster_egg,4
silverfishcrsbrick,minecraft:monster_egg,4
sfishcrackedstonebrick,minecraft:monster_egg,4
sfishcrackstonebrick,minecraft:monster_egg,4
sfishcrstonebrick,minecraft:monster_egg,4
sfishcrsbrick,minecraft:monster_egg,4
fishcrackedstonebrick,minecraft:monster_egg,4
fishcrackstonebrick,minecraft:monster_egg,4
fishcrstonebrick,minecraft:monster_egg,4
fishcrsbrick,minecraft:monster_egg,4
sfcrackedstonebrick,minecraft:monster_egg,4
sfcrackstonebrick,minecraft:monster_egg,4
sfcrstonebrick,minecraft:monster_egg,4
sfcrsbrick,minecraft:monster_egg,4
trapcrackedstonebrick,minecraft:monster_egg,4
trapcrackstonebrick,minecraft:monster_egg,4
trapcrstonebrick,minecraft:monster_egg,4
trapcrsbrick,minecraft:monster_egg,4
monstereggcrackedstonebrick,minecraft:monster_egg,4
monstereggcrackstonebrick,minecraft:monster_egg,4
monstereggcrstonebrick,minecraft:monster_egg,4
monstereggcrsbrick,minecraft:monster_egg,4
meggcrackedstonebrick,minecraft:monster_egg,4
meggcrackstonebrick,minecraft:monster_egg,4
meggcrstonebrick,minecraft:monster_egg,4
meggcrsbrick,minecraft:monster_egg,4
mecrackedstonebrick,minecraft:monster_egg,4
mecrackstonebrick,minecraft:monster_egg,4
mecrstonebrick,minecraft:monster_egg,4
mecrsbrick,minecraft:monster_egg,4
silverfishcirclestonebrick,minecraft:monster_egg,5
silverfishcistonebrick,minecraft:monster_egg,5
silverfishcisbrick,minecraft:monster_egg,5
sfishcirclestonebrick,minecraft:monster_egg,5
sfishcistonebrick,minecraft:monster_egg,5
sfishcisbrick,minecraft:monster_egg,5
fishcirclestonebrick,minecraft:monster_egg,5
fishcistonebrick,minecraft:monster_egg,5
fishcisbrick,minecraft:monster_egg,5
sfcirclestonebrick,minecraft:monster_egg,5
sfcistonebrick,minecraft:monster_egg,5
sfcisbrick,minecraft:monster_egg,5
trapcirclestonebrick,minecraft:monster_egg,5
trapcistonebrick,minecraft:monster_egg,5
trapcisbrick,minecraft:monster_egg,5
monstereggcirclestonebrick,minecraft:monster_egg,5
monstereggcistonebrick,minecraft:monster_egg,5
monstereggcisbrick,minecraft:monster_egg,5
meggcirclestonebrick,minecraft:monster_egg,5
meggcistonebrick,minecraft:monster_egg,5
meggcisbrick,minecraft:monster_egg,5
mecirclestonebrick,minecraft:monster_egg,5
mecistonebrick,minecraft:monster_egg,5
mecisbrick,minecraft:monster_egg,5
stonebrick,minecraft:stonebrick,0
stonebricks,minecraft:stonebrick,0
stonebrickblock,minecraft:stonebrick,0
stonebb,minecraft:stonebrick,0
sbrick,minecraft:stonebrick,0
mossystonebrick,minecraft:stonebrick,1
mossystonebricks,minecraft:stonebrick,1
mossystonebrickblock,minecraft:stonebrick,1
mossystonebb,minecraft:stonebrick,1
mossstonebrick,minecraft:stonebrick,1
mossstonebricks,minecraft:stonebrick,1
mossstonebrickblock,minecraft:stonebrick,1
mossstonebb,minecraft:stonebrick,1
mstonebrick,minecraft:stonebrick,1
mstonebricks,minecraft:stonebrick,1
mstonebrickblock,minecraft:stonebrick,1
mstonebb,minecraft:stonebrick,1
mosssbrick,minecraft:stonebrick,1
mosssbricks,minecraft:stonebrick,1
mosssbrickblock,minecraft:stonebrick,1
mosssbb,minecraft:stonebrick,1
msbrick,minecraft:stonebrick,1
msbricks,minecraft:stonebrick,1
msbrickblock,minecraft:stonebrick,1
crackedstone,minecraft:stonebrick,2
crackedstonebrick,minecraft:stonebrick,2
crackedstonebricks,minecraft:stonebrick,2
crackedstonebrickblock,minecraft:stonebrick,2
crackedstonebb,minecraft:stonebrick,2
crackstonebrick,minecraft:stonebrick,2
crackstonebricks,minecraft:stonebrick,2
crackstonebrickblock,minecraft:stonebrick,2
crackstonebb,minecraft:stonebrick,2
crstonebrick,minecraft:stonebrick,2
crstonebricks,minecraft:stonebrick,2
crstonebrickblock,minecraft:stonebrick,2
crstonebb,minecraft:stonebrick,2
cracksbrick,minecraft:stonebrick,2
cracksbricks,minecraft:stonebrick,2
cracksbrickblock,minecraft:stonebrick,2
cracksbb,minecraft:stonebrick,2
crsbrick,minecraft:stonebrick,2
crsbricks,minecraft:stonebrick,2
crsbrickblock,minecraft:stonebrick,2
circlestone,minecraft:stonebrick,3
circlestonebrick,minecraft:stonebrick,3
circlestonebricks,minecraft:stonebrick,3
circlestonebrickblock,minecraft:stonebrick,3
circlestonebb,minecraft:stonebrick,3
cistonebrick,minecraft:stonebrick,3
cistonebricks,minecraft:stonebrick,3
cistonebrickblock,minecraft:stonebrick,3
cistonebb,minecraft:stonebrick,3
circlesbrick,minecraft:stonebrick,3
circlesbricks,minecraft:stonebrick,3
circlesbrickblock,minecraft:stonebrick,3
circlesbb,minecraft:stonebrick,3
cisbrick,minecraft:stonebrick,3
cisbricks,minecraft:stonebrick,3
